date,abstra,title,ul,cw,rsw,kw,label
2019/12/18 8:46:24,2019年12月17日，将成为中国海军发展史上被载入史册的日子，因为在这一天，首艘国产航母“山东”号在海南省三亚军港正式交付。\r\n\r\n这是一个里程碑事件，标志着中国海军正式迎来国产航母时代。首先，我们可以通过《新闻联播》播出的交付仪式，来体会一下山东舰勃发的英姿。,山东舰到底有多强？,http://guoqing.china.com.cn/2019-12/18/content_75523874.htm,"['2019年12月17日', '，', '将', '成为', '中国海军', '发展史', '上', '被', '载入史册', '的', '日子', '，', '因为', '在', '这', '一天', '，', '首艘', '国产', '航母', '“', '山东', '”', '号', '在', '海南省', '三亚军港', '正式', '交付', '。', '\\', 'r', '\\', 'n', '\\', 'r', '\\n', '这是', '一个', '里程碑', '事件', '，', '标志着', '中国海军', '正式', '迎来', '国产', '航母', '时代', '。', '首先', '，', '我们', '可以', '通过', '《', '新闻', '联播', '》', '播出', '的', '交付', '仪式', '，', '来', '体会', '一下', '山东舰勃发', '的', '英姿', '。']","['2019年12月17日', '中国海军', '发展史', '载入史册', '日子', '首艘', '国产', '航母', '山东', '号', '海南省', '三亚军港', '正式', '交付', '\\', 'r', '\\', 'n', '\\', 'r', '\\n', '这是', '里程碑', '事件', '标志着', '中国海军', '正式', '迎来', '国产', '航母', '时代', '新闻', '联播', '播出', '交付', '仪式', '体会', '山东舰勃发', '英姿']","['山东', '航母', '中国海军', '正式', '勃发']",其它
2019/12/18 3:12:19,12月17日，中国首艘国产航母定名为山东舰。,中国首艘国产航母定名山东舰 高清大片带你领略重器雄姿,"http://military.china.com.cn/2019-12/18/content_75522968_15.htm""}","['12月17日', '，', '中国', '首艘', '国产', '航母', '定名', '为', '山东舰', '。']","['12月17日', '中国', '首艘', '国产', '航母', '定名', '山东舰']","['山东', '月', '定名为', '航母', '国产']",其它
2019/12/17 18:28:31,我国第一艘国产航空母舰山东舰17日下午在海南三亚某军港交付海军。中共中央总书记、国家主席、中央军委主席习近平出席交接入列仪式。,我国第一艘国产航空母舰交付海军 习近平出席交接入列仪式,http://news.china.com.cn/2019-12/17/content_75522213.htm,"['我国', '第一艘', '国产', '航空母舰', '山东', '舰', '17日', '下午', '在', '海南三亚', '某', '军港', '交付', '海军', '。', '中共中央', '总书记', '、', '国家主席', '、', '中央军委', '主席', '习近平', '出席', '交接', '入', '列', '仪式', '。']","['我国', '第一艘', '国产', '航空母舰', '山东', '舰', '17日', '下午', '海南三亚', '军港', '交付', '海军', '中共中央', '总书记', '国家主席', '中央军委', '主席', '习近平', '出席', '交接', '入', '列', '仪式']","['入列', '总书记', '交付', '第一艘', '交接']",其它
2019/12/17 18:16:04,我国第一艘国产航空母舰山东舰17日下午在海南三亚某军港交付海军。,我国第一艘国产航空母舰交付海军 习近平出席交接入列仪式,http://military.china.com.cn/2019-12/17/content_75522177.htm,"['我国', '第一艘', '国产', '航空母舰', '山东', '舰', '17日', '下午', '在', '海南三亚', '某', '军港', '交付', '海军', '。']","['我国', '第一艘', '国产', '航空母舰', '山东', '舰', '17日', '下午', '海南三亚', '军港', '交付', '海军']","['交付', '第一艘', '军港', '三亚', '海南']",其它
2017/6/26 7:44:33,未来的情况将会怎样？30年之后我们将如何击毁航母？以下是下一代航母建筑师需要担心的5个问题。,击沉航母最佳方式？这5件武器威胁未来航母生存,http://military.china.com.cn/2017-06/26/content_41095387.htm,"['未来', '的', '情况', '将', '会', '怎样', '？', '30年', '之后', '我们', '将', '如何', '击毁', '航母', '？', '以下', '是', '下一代', '航母', '建筑师', '需要', '担心', '的', '5个', '问题', '。']","['未来', '情况', '30年', '击毁', '航母', '下一代', '航母', '建筑师', '担心', '5个']","['情况', '5', '航母', '年', '下一代']",其它
2017/4/4 9:16:18,印媒称，5年前，印度拥有两艘航母，中国一艘都没有。另据美国《防务新闻》周刊网站7月11日报道称，一名印度海军的高级官员称，俄罗斯提出将其“暴风”号核动力航母出售给印度。,印媒：中国航母建造速度惊人 印度已经落后,http://news.china.com.cn/world/2017-04/04/content_40553496.htm,"['印', '媒称', '，', '5年', '前', '，', '印度', '拥有', '两艘', '航母', '，', '中国', '一', '艘', '都', '没有', '。', '另', '据', '美国', '《', '防务', '新闻', '》', '周刊', '网站', '7月11日', '报道', '称', '，', '一', '名', '印度', '海军', '的', '高级', '官员', '称', '，', '俄罗斯', '提出', '将', '其', '“', '暴风', '”', '号', '核动力', '航母', '出售', '给', '印度', '。']","['印', '媒称', '5年', '前', '印度', '拥有', '两艘', '航母', '中国', '艘', '美国', '防务', '新闻', '周刊', '网站', '7月11日', '报道', '称', '名', '印度', '海军', '高级', '官员', '称', '俄罗斯', '提出', '暴风', '号', '核动力', '航母', '出售', '印度']","['称', '印度', '航母', '美国', '都']",其它
2017/3/27 9:00:47,大陆航母专家李杰26日对《环球时报》记者表示，按照建造进度来看，国产航母确实已基本具备下水条件。,中国首艘国产航母“海军节下水”？性能备受猜测,http://military.china.com.cn/2017-03/27/content_40503350.htm,"['大陆', '航母', '专家', '李杰', '26日', '对', '《', '环球时报', '》', '记者', '表示', '，', '按照', '建造', '进度', '来看', '，', '国产', '航母', '确实', '已', '基本', '具备', '下水', '条件', '。']","['大陆', '航母', '专家', '李杰', '26日', '环球时报', '记者', '建造', '进度', '国产', '航母', '确实', '具备', '下水', '条件']","['航母', '下水', '具备', '基本', '已']",其它
2017/2/26 10:44:13,俄罗斯自由媒体网站2月23日刊发谢尔盖·伊先科的文章《中国在造船领域领先全世界，而我们比北京落后太多》。文章称，当年正是我们教会了中国人建造军舰。如今，听到关于中国迅速打造远洋舰队的新闻时，我们却只能惊讶地摇摇头。,俄媒:俄教会中国造军舰 如今老师赶不上学生,http://military.china.com.cn/2017-02/26/content_40362293.htm,"['俄罗斯', '自由', '媒体', '网站', '2月23日', '刊发', '谢尔盖·伊先科', '的', '文章', '《', '中国', '在', '造船', '领域', '领先', '全世界', '，', '而', '我们', '比', '北京', '落后', '太', '多', '》', '。', '文章', '称', '，', '当年', '正是', '我们', '教会', '了', '中国人', '建造', '军舰', '。', '如今', '，', '听到', '关于', '中国', '迅速', '打造远洋舰队', '的', '新闻', '时', '，', '我们', '却', '只能', '惊讶', '地', '摇', '摇头', '。']","['俄罗斯', '自由', '媒体', '网站', '2月23日', '刊发', '谢尔盖·伊先科', '文章', '中国', '造船', '领域', '领先', '全世界', '北京', '落后', '太', '文章', '称', '当年', '教会', '中国人', '建造', '军舰', '听到', '中国', '打造远洋舰队', '新闻', '时', '只能', '惊讶', '摇', '摇头']","['中国', '惊讶', '建造', '落后', '自由']",其它
2017/2/23 22:06:07,国防部新闻局副局长、国防部新闻发言人任国强上校今日主持例行记者会，就中美两军关系、“萨德”问题、中国首艘国产航母的最新情况等回答记者提问。,国防部就中美两军关系等答问实录,http://news.china.com.cn/txt/2017-02/23/content_40348607.htm,"['国防部新闻局', '副', '局长', '、', '国防部', '新闻发言人', '任国强', '上校', '今日', '主持', '例行', '记者会', '，', '就', '中美', '两', '军', '关系', '、', '“', '萨德', '”', '问题', '、', '中国', '首艘', '国产', '航母', '的', '最新', '情况', '等', '回答', '记者', '提问', '。']","['国防部新闻局', '副', '局长', '国防部', '新闻发言人', '任国强', '上校', '今日', '主持', '例行', '记者会', '中美', '两', '军', '关系', '萨德', '中国', '首艘', '国产', '航母', '最新', '情况', '回答', '记者', '提问']","['记者', '国防部', '回答', '情况', '最新']",其它
2017/2/23 21:17:20,现在各界对航母建设都比较关注，我本人也非常关注。在此之前，我的同事已多次发布过航母建设的消息，目前我没有新的信息可供发布。,中国第二艘航母舰载机采用蒸汽弹射器？国防部回应,http://news.china.com.cn/txt/2017-02/23/content_40348418.htm,"['现在', '各界', '对', '航母', '建设', '都', '比较', '关注', '，', '我', '本人', '也', '非常', '关注', '。', '在此', '之前', '，', '我', '的', '同事', '已', '多次', '发布', '过', '航母', '建设', '的', '消息', '，', '目前', '我', '没有', '新', '的', '信息', '可', '供', '发布', '。']","['各界', '航母', '建设', '关注', '关注', '在此', '同事', '发布', '航母', '建设', '消息', '新', '信息', '供', '发布']","['同事', '关注', '建设', '航母', '发布']",其它
2017/2/15 9:44:42,参考消息网2月15日报道俄媒称，型号为001A的第二艘中国航母将于2017年完工，第三艘是002型，2021年完工，而且其排水量将更大，达到8.5万吨。卡申指出，“然后中国人的战略将改变——没有弹射器和核动力装置的舰艇将在近海使用，而更现代化的舰艇将用于完成遥远的勘察任务。,外媒称中国欲造“美国化”航母 两艘将派驻南海,http://military.china.com.cn/2017-02/15/content_40289946.htm,"['参考', '消息', '网', '2月15日', '报道', '俄', '媒称', '，', '型号', '为', '001A', '的', '第二艘', '中国', '航母', '将', '于', '2017年', '完工', '，', '第三艘', '是', '002', '型', '，', '2021年', '完工', '，', '而且', '其', '排水量', '将', '更', '大', '，', '达到', '8.', '5万吨', '。', '卡申', '指出', '，', '“', '然后', '中国人', '的', '战略', '将', '改变', '——', '没有', '弹射器', '和', '核动力', '装置', '的', '舰艇', '将', '在', '近海', '使用', '，', '而', '更', '现代化', '的', '舰艇', '将', '用于', '完成', '遥远', '的', '勘察', '任务', '。']","['参考', '消息', '网', '2月15日', '报道', '俄', '媒称', '型号', '001A', '第二艘', '中国', '航母', '2017年', '完工', '第三艘', '002', '型', '2021年', '完工', '排水量', '更', '8.', '5万吨', '卡申', '指出', '中国人', '战略', '改变', '弹射器', '核动力', '装置', '舰艇', '近海', '更', '现代化', '舰艇', '用于', '遥远', '勘察']","['舰艇', '更', '艘', '勘察', '—']",其它
2017/2/15 9:24:31,据俄罗斯今日经济通讯社网站2月13日报道，种种迹象表明，002型航母(以及辽宁舰和001A型航母)将装备蒸汽动力装置，而非核动力装置。型号为001A的第二艘中国航母将于2017年完工，第三艘是002型，2021年完工，而且其排水量将更大，达到8.5万吨。,中国被曝至少将造5艘航母 性能指标将向美军看齐,http://military.china.com.cn/2017-02/15/content_40289614.htm,"['据', '俄罗斯', '今日', '经济', '通讯社', '网站', '2月13日', '报道', '，', '种种', '迹象', '表明', '，', '002', '型', '航母', '(', '以及', '辽宁舰', '和', '001A', '型', '航母', ')', '将', '装备', '蒸汽', '动力', '装置', '，', '而', '非', '核动力', '装置', '。', '型号', '为', '001A', '的', '第二艘', '中国', '航母', '将', '于', '2017年', '完工', '，', '第三艘', '是', '002', '型', '，', '2021年', '完工', '，', '而且', '其', '排水量', '将', '更', '大', '，', '达到', '8.', '5万吨', '。']","['俄罗斯', '今日', '经济', '通讯社', '网站', '2月13日', '报道', '种种', '迹象', '002', '型', '航母', '辽宁舰', '001A', '型', '航母', '装备', '蒸汽', '动力', '装置', '非', '核动力', '装置', '型号', '001A', '第二艘', '中国', '航母', '2017年', '完工', '第三艘', '002', '型', '2021年', '完工', '排水量', '更', '8.', '5万吨']","['航母', '001A', '艘', '型', '5']",其它
2017/2/15 8:30:03,近日，外媒报道称，中国首艘国产航空母舰已建造成型。新加坡《联合早报》网站2月1日报道，中国首艘国产航空母舰已建造成型，该舰或被命名为“山东舰”，但这有待证实。,首艘国产航母或今年上半年下水 2020年前服役,http://military.china.com.cn/2017-02/15/content_40288624.htm,"['近日', '，', '外媒', '报道', '称', '，', '中国', '首艘', '国产', '航空母舰', '已', '建造', '成型', '。', '新加坡', '《', '联合早报', '》', '网站', '2月1日', '报道', '，', '中国', '首艘', '国产', '航空母舰', '已', '建造', '成型', '，', '该', '舰', '或', '被', '命名', '为', '“', '山东舰', '”', '，', '但', '这', '有待', '证实', '。']","['近日', '外媒', '报道', '称', '中国', '首艘', '国产', '航空母舰', '建造', '成型', '新加坡', '联合早报', '网站', '2月1日', '报道', '中国', '首艘', '国产', '航空母舰', '建造', '成型', '舰', '命名', '山东舰', '有待', '证实']","['舰', '报道', '联合早报', '有待', '中国']",其它
2017/2/15 7:26:58,参考消息网2月15日报道俄媒称，型号为001A的第二艘中国航母将于2017年完工，第三艘是002型，2021年完工，而且其排水量将更大，达到8.5万吨。”　　卡申表示，其他地区首先是非洲和拉丁美洲，中国在那里有巨大利益，为此中国人将快速建造“美国型”航母。,外媒称中国欲造“美国化”航母 两艘将派驻南海,http://news.china.com.cn/world/2017-02/15/content_40288052.htm,"['参考', '消息', '网', '2月15日', '报道', '俄', '媒称', '，', '型号', '为', '001A', '的', '第二艘', '中国', '航母', '将', '于', '2017年', '完工', '，', '第三艘', '是', '002', '型', '，', '2021年', '完工', '，', '而且', '其', '排水量', '将', '更', '大', '，', '达到', '8.', '5万吨', '。', '”', '卡申', '表示', '，', '其他', '地区', '首先', '是', '非洲', '和', '拉丁美洲', '，', '中国', '在', '那里', '有', '巨大', '利益', '，', '为此', '中国人', '将', '快速', '建造', '“', '美国', '型', '”', '航母', '。']","['参考', '消息', '网', '2月15日', '报道', '俄', '媒称', '型号', '001A', '第二艘', '中国', '航母', '2017年', '完工', '第三艘', '002', '型', '2021年', '完工', '排水量', '更', '8.', '5万吨', '卡申', '地区', '非洲', '拉丁美洲', '中国', '利益', '中国人', '快速', '建造', '美国', '型', '航母']","['型', '艘', '中国', '5', '完工']",其它
